times,samples,vals,mins,maxes,means,stds,p01s,p05s,p16s,p50s,p84s,p95s,p99s,midvals
72100800.0,2634,1.64815,1.58,1.6482,1.64815,0.00187856637453,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72187200.0,2634,1.64584,1.58,1.6482,1.64584,0.0124555376915,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72273600.0,2634,1.64807,1.58,1.6482,1.64807,0.00296858097129,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72360000.0,2635,1.64804,1.58,1.6482,1.64804,0.00325068339894,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72446400.0,2634,1.64789,1.58,1.6482,1.64789,0.00459277923944,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72532800.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72619200.0,2609,1.64679,1.58,1.6482,1.64679,0.00970810849594,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72705600.0,2634,1.64807,1.58,1.6482,1.64807,0.00296858097127,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72792000.0,2632,1.64748,1.58,1.6482,1.64748,0.00699414811937,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
72878400.0,2633,1.61001,1.58,1.6482,1.61001,0.0338537148773,1.58,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.58
72964800.0,17090,1.64683,1.58,1.9892,1.64683,0.0167004471371,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73051200.0,2634,1.64812,1.58,1.9892,1.64812,0.0147374726719,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73137600.0,9794,1.64498,1.58,2.0574,1.64498,0.0201023914861,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73224000.0,42147,1.6482,1.6482,1.7164,1.6482,0.000332197141147,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73310400.0,25995,1.62994,1.58,1.9892,1.62994,0.0324537591661,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73396800.0,2634,1.64514,1.58,1.6482,1.64514,0.0141079829479,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73483200.0,2633,1.64667,1.58,1.6482,1.64667,0.0100921390714,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73569600.0,2635,1.64709,1.58,1.6482,1.64709,0.00864083041009,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73656000.0,2634,1.64804,1.58,1.6482,1.64804,0.00325129899452,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73742400.0,2634,1.64732,1.58,1.6482,1.64732,0.00769829831868,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73828800.0,2634,1.6481,1.58,1.6482,1.6481,0.00265568447024,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
73915200.0,2634,1.64812,1.58,1.6482,1.64812,0.00230032741559,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74001600.0,2634,1.63647,1.58,1.6482,1.63647,0.0257362660716,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
74088000.0,2634,1.643,1.58,1.6482,1.643,0.0181066325064,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74174400.0,2635,1.64041,1.58,1.6482,1.64041,0.0216938897525,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74260800.0,2634,1.64755,1.58,1.6482,1.64755,0.00661265169498,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74347200.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74433600.0,2634,1.64794,1.58,1.6482,1.64794,0.00419421336107,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74520000.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74606400.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74692800.0,2634,1.64815,1.58,1.6482,1.64815,0.00187856637458,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74779200.0,2635,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74865600.0,2634,1.64815,1.58,1.6482,1.64815,0.00187856637458,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
74952000.0,2634,1.64134,1.58,1.6482,1.64134,0.0205151204588,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
75038400.0,2633,1.64815,1.58,1.6482,1.64815,0.00187856637458,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
75124800.0,2634,1.64675,1.58,1.6482,1.64675,0.00983793783683,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
75211200.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
